t_sim,q1,q2,q3,q4,q5,q6,q7,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,q7_ref,tau1,tau2,tau3,tau4,tau5,tau6,tau7,gripper_cmd,tracking_error,ee_x,ee_y,ee_z
2.6820,0.073912,0.449617,0.039024,-2.329605,-0.508451,2.798473,-1.781305,0.077787,0.426625,0.035534,-2.307953,-0.508350,2.807706,-1.779759,0.077787,0.426625,0.035534,-2.307953,-0.508350,2.807706,-1.779759,0.0400,0.033352,0.5114,0.0668,0.0429
2.6840,0.074041,0.449995,0.038851,-2.329497,-0.508676,2.798752,-1.781077,0.077925,0.427017,0.035349,-2.307840,-0.508576,2.807988,-1.779531,0.077925,0.427017,0.035349,-2.307840,-0.508576,2.807988,-1.779531,0.0400,0.033347,0.5114,0.0668,0.0428
2.6860,0.074170,0.450375,0.038678,-2.329388,-0.508901,2.799032,-1.780849,0.078064,0.427410,0.035164,-2.307727,-0.508801,2.808269,-1.779302,0.078064,0.427410,0.035164,-2.307727,-0.508801,2.808269,-1.779302,0.0400,0.033343,0.5114,0.0668,0.0426
2.6880,0.074300,0.450755,0.038504,-2.329278,-0.509127,2.799313,-1.780620,0.078202,0.427803,0.034979,-2.307615,-0.509027,2.808551,-1.779073,0.078202,0.427803,0.034979,-2.307615,-0.509027,2.808551,-1.779073,0.0400,0.033339,0.5114,0.0668,0.0425
2.6900,0.074430,0.451136,0.038330,-2.329169,-0.509353,2.799593,-1.780391,0.078340,0.428196,0.034794,-2.307502,-0.509253,2.808833,-1.778844,0.078340,0.428196,0.034794,-2.307502,-0.509253,2.808833,-1.778844,0.0400,0.033336,0.5114,0.0668,0.0423
2.6920,0.074560,0.451518,0.038156,-2.329059,-0.509579,2.799874,-1.780162,0.078479,0.428590,0.034609,-2.307389,-0.509478,2.809114,-1.778615,0.078479,0.428590,0.034609,-2.307389,-0.509478,2.809114,-1.778615,0.0400,0.033333,0.5114,0.0668,0.0422
2.6940,0.074691,0.451901,0.037981,-2.328949,-0.509805,2.800155,-1.779932,0.078617,0.428983,0.034424,-2.307276,-0.509704,2.809396,-1.778386,0.078617,0.428983,0.034424,-2.307276,-0.509704,2.809396,-1.778386,0.0400,0.033330,0.5114,0.0668,0.0421
2.6960,0.074821,0.452285,0.037806,-2.328839,-0.510032,2.800436,-1.779703,0.078756,0.429376,0.034238,-2.307163,-0.509930,2.809678,-1.778157,0.078756,0.429376,0.034238,-2.307163,-0.509930,2.809678,-1.778157,0.0400,0.033327,0.5114,0.0668,0.0419
2.6980,0.074952,0.452670,0.037630,-2.328729,-0.510258,2.800717,-1.779473,0.078895,0.429770,0.034053,-2.307050,-0.510156,2.809960,-1.777928,0.078895,0.429770,0.034053,-2.307050,-0.510156,2.809960,-1.777928,0.0400,0.033325,0.5114,0.0668,0.0418
2.7000,0.075084,0.453055,0.037454,-2.328619,-0.510485,2.800998,-1.779244,0.079033,0.430163,0.033868,-2.306937,-0.510382,2.810242,-1.777699,0.079033,0.430163,0.033868,-2.306937,-0.510382,2.810242,-1.777699,0.0400,0.033323,0.5114,0.0668,0.0416
2.7020,0.075215,0.453442,0.037278,-2.328508,-0.510712,2.801280,-1.779014,0.079172,0.430557,0.033682,-2.306824,-0.510608,2.810524,-1.777470,0.079172,0.430557,0.033682,-2.306824,-0.510608,2.810524,-1.777470,0.0400,0.033322,0.5114,0.0668,0.0415
2.7040,0.075347,0.453829,0.037102,-2.328397,-0.510939,2.801561,-1.778784,0.079310,0.430950,0.033497,-2.306711,-0.510834,2.810806,-1.777241,0.079310,0.430950,0.033497,-2.306711,-0.510834,2.810806,-1.777241,0.0400,0.033321,0.5114,0.0668,0.0413
2.7060,0.075479,0.454216,0.036925,-2.328286,-0.511165,2.801843,-1.778554,0.079449,0.431344,0.033312,-2.306598,-0.511060,2.811088,-1.777012,0.079449,0.431344,0.033312,-2.306598,-0.511060,2.811088,-1.777012,0.0400,0.033320,0.5113,0.0668,0.0412
2.7080,0.075611,0.454605,0.036748,-2.328175,-0.511392,2.802124,-1.778324,0.079587,0.431737,0.033126,-2.306485,-0.511286,2.811370,-1.776783,0.079587,0.431737,0.033126,-2.306485,-0.511286,2.811370,-1.776783,0.0400,0.033319,0.5113,0.0668,0.0410
2.7100,0.075743,0.454994,0.036571,-2.328063,-0.511619,2.802406,-1.778094,0.079726,0.432131,0.032941,-2.306372,-0.511512,2.811652,-1.776554,0.079726,0.432131,0.032941,-2.306372,-0.511512,2.811652,-1.776554,0.0400,0.033319,0.5113,0.0668,0.0409
2.7120,0.075876,0.455383,0.036393,-2.327952,-0.511846,2.802688,-1.777864,0.079864,0.432524,0.032756,-2.306259,-0.511737,2.811934,-1.776325,0.079864,0.432524,0.032756,-2.306259,-0.511737,2.811934,-1.776325,0.0400,0.033319,0.5113,0.0668,0.0408
2.7140,0.076009,0.455774,0.036215,-2.327840,-0.512073,2.802969,-1.777634,0.080003,0.432917,0.032571,-2.306146,-0.511963,2.812215,-1.776096,0.080003,0.432917,0.032571,-2.306146,-0.511963,2.812215,-1.776096,0.0400,0.033319,0.5113,0.0668,0.0406
2.7160,0.076142,0.456165,0.036037,-2.327728,-0.512301,2.803251,-1.777404,0.080141,0.433310,0.032386,-2.306034,-0.512189,2.812497,-1.775867,0.080141,0.433310,0.032386,-2.306034,-0.512189,2.812497,-1.775867,0.0400,0.033319,0.5113,0.0668,0.0405
2.7180,0.076275,0.456556,0.035859,-2.327616,-0.512528,2.803533,-1.777174,0.080279,0.433702,0.032201,-2.305921,-0.512414,2.812778,-1.775639,0.080279,0.433702,0.032201,-2.305921,-0.512414,2.812778,-1.775639,0.0400,0.033320,0.5113,0.0668,0.0403
2.7200,0.076408,0.456948,0.035680,-2.327504,-0.512754,2.803814,-1.776944,0.080417,0.434095,0.032016,-2.305808,-0.512639,2.813059,-1.775410,0.080417,0.434095,0.032016,-2.305808,-0.512639,2.813059,-1.775410,0.0400,0.033322,0.5113,0.0668,0.0402
2.7220,0.076542,0.457341,0.035502,-2.327392,-0.512981,2.804096,-1.776714,0.080556,0.434487,0.031832,-2.305696,-0.512864,2.813340,-1.775182,0.080556,0.434487,0.031832,-2.305696,-0.512864,2.813340,-1.775182,0.0400,0.033323,0.5113,0.0668,0.0400
2.7240,0.076676,0.457734,0.035323,-2.327280,-0.513208,2.804377,-1.776484,0.080694,0.434879,0.031647,-2.305583,-0.513089,2.813621,-1.774954,0.080694,0.434879,0.031647,-2.305583,-0.513089,2.813621,-1.774954,0.0400,0.033325,0.5113,0.0668,0.0399
2.7260,0.076809,0.458127,0.035144,-2.327167,-0.513435,2.804659,-1.776254,0.080831,0.435270,0.031463,-2.305471,-0.513314,2.813902,-1.774726,0.080831,0.435270,0.031463,-2.305471,-0.513314,2.813902,-1.774726,0.0400,0.033327,0.5113,0.0668,0.0397
2.7280,0.076943,0.458521,0.034964,-2.327055,-0.513662,2.804940,-1.776024,0.080969,0.435662,0.031278,-2.305358,-0.513539,2.814182,-1.774498,0.080969,0.435662,0.031278,-2.305358,-0.513539,2.814182,-1.774498,0.0400,0.033329,0.5113,0.0668,0.0396
2.7300,0.077078,0.458916,0.034785,-2.326942,-0.513888,2.805221,-1.775795,0.081107,0.436052,0.031094,-2.305246,-0.513763,2.814462,-1.774270,0.081107,0.436052,0.031094,-2.305246,-0.513763,2.814462,-1.774270,0.0400,0.033332,0.5113,0.0668,0.0394
2.7320,0.077212,0.459310,0.034605,-2.326829,-0.514115,2.805502,-1.775565,0.081244,0.436443,0.030910,-2.305134,-0.513988,2.814742,-1.774043,0.081244,0.436443,0.030910,-2.305134,-0.513988,2.814742,-1.774043,0.0400,0.033335,0.5113,0.0668,0.0393
2.7340,0.077346,0.459706,0.034426,-2.326716,-0.514341,2.805783,-1.775336,0.081382,0.436833,0.030727,-2.305022,-0.514212,2.815022,-1.773816,0.081382,0.436833,0.030727,-2.305022,-0.514212,2.815022,-1.773816,0.0400,0.033338,0.5113,0.0668,0.0391
2.7360,0.077481,0.460101,0.034246,-2.326603,-0.514567,2.806063,-1.775107,0.081519,0.437223,0.030543,-2.304910,-0.514435,2.815301,-1.773589,0.081519,0.437223,0.030543,-2.304910,-0.514435,2.815301,-1.773589,0.0400,0.033342,0.5113,0.0668,0.0390
2.7380,0.077615,0.460497,0.034066,-2.326490,-0.514793,2.806343,-1.774878,0.081656,0.437612,0.030360,-2.304798,-0.514659,2.815580,-1.773362,0.081656,0.437612,0.030360,-2.304798,-0.514659,2.815580,-1.773362,0.0400,0.033346,0.5113,0.0668,0.0388
2.7400,0.077750,0.460893,0.033886,-2.326377,-0.515019,2.806624,-1.774649,0.081793,0.438001,0.030177,-2.304687,-0.514882,2.815858,-1.773136,0.081793,0.438001,0.030177,-2.304687,-0.514882,2.815858,-1.773136,0.0400,0.033350,0.5113,0.0668,0.0387
2.7420,0.077884,0.461290,0.033706,-2.326264,-0.515245,2.806903,-1.774420,0.081930,0.438389,0.029994,-2.304575,-0.515105,2.816137,-1.772910,0.081930,0.438389,0.029994,-2.304575,-0.515105,2.816137,-1.772910,0.0400,0.033355,0.5113,0.0668,0.0385
2.7440,0.078019,0.461686,0.033525,-2.326151,-0.515470,2.807183,-1.774192,0.082066,0.438777,0.029811,-2.304464,-0.515328,2.816415,-1.772684,0.082066,0.438777,0.029811,-2.304464,-0.515328,2.816415,-1.772684,0.0400,0.033360,0.5112,0.0668,0.0384
2.7460,0.078154,0.462083,0.033345,-2.326038,-0.515696,2.807462,-1.773964,0.082203,0.439164,0.029629,-2.304353,-0.515550,2.816692,-1.772459,0.082203,0.439164,0.029629,-2.304353,-0.515550,2.816692,-1.772459,0.0400,0.033365,0.5112,0.0668,0.0382
2.7480,0.078289,0.462480,0.033165,-2.325925,-0.515921,2.807741,-1.773736,0.082339,0.439551,0.029447,-2.304242,-0.515772,2.816969,-1.772234,0.082339,0.439551,0.029447,-2.304242,-0.515772,2.816969,-1.772234,0.0400,0.033370,0.5112,0.0668,0.0381
2.7500,0.078424,0.462878,0.032984,-2.325812,-0.516145,2.808020,-1.773508,0.082475,0.439937,0.029265,-2.304131,-0.515994,2.817246,-1.772009,0.082475,0.439937,0.029265,-2.304131,-0.515994,2.817246,-1.772009,0.0400,0.033376,0.5112,0.0668,0.0379
2.7520,0.078559,0.463275,0.032804,-2.325698,-0.516370,2.808298,-1.773280,0.082610,0.440322,0.029084,-2.304020,-0.516215,2.817522,-1.771785,0.082610,0.440322,0.029084,-2.304020,-0.516215,2.817522,-1.771785,0.0400,0.033382,0.5112,0.0668,0.0378
2.7540,0.078694,0.463673,0.032623,-2.325585,-0.516594,2.808576,-1.773053,0.082746,0.440707,0.028903,-2.303910,-0.516436,2.817798,-1.771561,0.082746,0.440707,0.028903,-2.303910,-0.516436,2.817798,-1.771561,0.0400,0.033388,0.5112,0.0668,0.0376
2.7560,0.078829,0.464070,0.032443,-2.325472,-0.516818,2.808854,-1.772826,0.082881,0.441091,0.028722,-2.303799,-0.516656,2.818073,-1.771337,0.082881,0.441091,0.028722,-2.303799,-0.516656,2.818073,-1.771337,0.0400,0.033395,0.5112,0.0668,0.0375
2.7580,0.078964,0.464468,0.032262,-2.325359,-0.517042,2.809131,-1.772600,0.083016,0.441474,0.028541,-2.303689,-0.516876,2.818348,-1.771114,0.083016,0.441474,0.028541,-2.303689,-0.516876,2.818348,-1.771114,0.0400,0.033402,0.5112,0.0668,0.0373
2.7600,0.079099,0.464866,0.032082,-2.325245,-0.517265,2.809408,-1.772373,0.083151,0.441857,0.028361,-2.303579,-0.517096,2.818622,-1.770891,0.083151,0.441857,0.028361,-2.303579,-0.517096,2.818622,-1.770891,0.0400,0.033409,0.5112,0.0668,0.0372
2.7620,0.079234,0.465263,0.031901,-2.325132,-0.517488,2.809684,-1.772148,0.083285,0.442239,0.028181,-2.303470,-0.517315,2.818895,-1.770669,0.083285,0.442239,0.028181,-2.303470,-0.517315,2.818895,-1.770669,0.0400,0.033417,0.5112,0.0668,0.0370
2.7640,0.079369,0.465661,0.031721,-2.325019,-0.517710,2.809960,-1.771922,0.083419,0.442620,0.028002,-2.303360,-0.517534,2.819169,-1.770447,0.083419,0.442620,0.028002,-2.303360,-0.517534,2.819169,-1.770447,0.0400,0.033425,0.5112,0.0668,0.0369
2.7660,0.079504,0.466059,0.031541,-2.324906,-0.517933,2.810236,-1.771697,0.083553,0.443000,0.027822,-2.303251,-0.517753,2.819441,-1.770225,0.083553,0.443000,0.027822,-2.303251,-0.517753,2.819441,-1.770225,0.0400,0.033433,0.5112,0.0668,0.0367
2.7680,0.079639,0.466457,0.031360,-2.324793,-0.518155,2.810511,-1.771472,0.083687,0.443380,0.027644,-2.303142,-0.517971,2.819713,-1.770004,0.083687,0.443380,0.027644,-2.303142,-0.517971,2.819713,-1.770004,0.0400,0.033442,0.5112,0.0668,0.0366
2.7700,0.079774,0.466854,0.031180,-2.324679,-0.518376,2.810785,-1.771248,0.083820,0.443759,0.027465,-2.303033,-0.518188,2.819984,-1.769784,0.083820,0.443759,0.027465,-2.303033,-0.518188,2.819984,-1.769784,0.0400,0.033450,0.5111,0.0668,0.0364
2.7720,0.079909,0.467252,0.031000,-2.324566,-0.518597,2.811059,-1.771024,0.083953,0.444137,0.027287,-2.302925,-0.518405,2.820255,-1.769564,0.083953,0.444137,0.027287,-2.302925,-0.518405,2.820255,-1.769564,0.0400,0.033460,0.5111,0.0668,0.0363
2.7740,0.080044,0.467649,0.030820,-2.324453,-0.518818,2.811333,-1.770800,0.084086,0.444513,0.027110,-2.302817,-0.518621,2.820525,-1.769345,0.084086,0.444513,0.027110,-2.302817,-0.518621,2.820525,-1.769345,0.0400,0.033469,0.5111,0.0668,0.0361
2.7760,0.080179,0.468046,0.030640,-2.324341,-0.519038,2.811606,-1.770577,0.084219,0.444890,0.026933,-2.302709,-0.518837,2.820795,-1.769126,0.084219,0.444890,0.026933,-2.302709,-0.518837,2.820795,-1.769126,0.0400,0.033479,0.5111,0.0668,0.0360
2.7780,0.080313,0.468444,0.030460,-2.324228,-0.519258,2.811878,-1.770354,0.084351,0.445265,0.026756,-2.302601,-0.519053,2.821064,-1.768907,0.084351,0.445265,0.026756,-2.302601,-0.519053,2.821064,-1.768907,0.0400,0.033489,0.5111,0.0668,0.0358
2.7800,0.080448,0.468840,0.030280,-2.324115,-0.519477,2.812150,-1.770132,0.084482,0.445639,0.026580,-2.302494,-0.519267,2.821332,-1.768689,0.084482,0.445639,0.026580,-2.302494,-0.519267,2.821332,-1.768689,0.0400,0.033499,0.5111,0.0668,0.0357
2.7820,0.080582,0.469237,0.030101,-2.324002,-0.519696,2.812421,-1.769910,0.084614,0.446012,0.026404,-2.302386,-0.519482,2.821599,-1.768472,0.084614,0.446012,0.026404,-2.302386,-0.519482,2.821599,-1.768472,0.0400,0.033510,0.5111,0.0668,0.0355
2.7840,0.080717,0.469633,0.029921,-2.323890,-0.519914,2.812692,-1.769689,0.084745,0.446384,0.026229,-2.302280,-0.519695,2.821866,-1.768256,0.084745,0.446384,0.026229,-2.302280,-0.519695,2.821866,-1.768256,0.0400,0.033521,0.5111,0.0668,0.0354
2.7860,0.080851,0.470029,0.029742,-2.323777,-0.520132,2.812962,-1.769468,0.084876,0.446755,0.026054,-2.302173,-0.519908,2.822132,-1.768039,0.084876,0.446755,0.026054,-2.302173,-0.519908,2.822132,-1.768039,0.0400,0.033532,0.5111,0.0668,0.0352
2.7880,0.080985,0.470425,0.029563,-2.323665,-0.520349,2.813231,-1.769248,0.085006,0.447125,0.025880,-2.302067,-0.520121,2.822397,-1.767824,0.085006,0.447125,0.025880,-2.302067,-0.520121,2.822397,-1.767824,0.0400,0.033544,0.5111,0.0668,0.0351
2.7900,0.081119,0.470821,0.029384,-2.323553,-0.520566,2.813500,-1.769029,0.085136,0.447494,0.025706,-2.301961,-0.520333,2.822661,-1.767609,0.085136,0.447494,0.025706,-2.301961,-0.520333,2.822661,-1.767609,0.0400,0.033556,0.5111,0.0668,0.0349
2.7920,0.081253,0.471216,0.029205,-2.323441,-0.520782,2.813768,-1.768810,0.085265,0.447862,0.025533,-2.301855,-0.520544,2.822925,-1.767395,0.085265,0.447862,0.025533,-2.301855,-0.520544,2.822925,-1.767395,0.0400,0.033568,0.5110,0.0668,0.0348
2.7940,0.081387,0.471610,0.029026,-2.323329,-0.520998,2.814035,-1.768591,0.085395,0.448229,0.025360,-2.301750,-0.520755,2.823188,-1.767181,0.085395,0.448229,0.025360,-2.301750,-0.520755,2.823188,-1.767181,0.0400,0.033580,0.5110,0.0668,0.0346
2.7960,0.081521,0.472005,0.028848,-2.323217,-0.521213,2.814302,-1.768373,0.085523,0.448595,0.025188,-2.301645,-0.520965,2.823450,-1.766969,0.085523,0.448595,0.025188,-2.301645,-0.520965,2.823450,-1.766969,0.0400,0.033593,0.5110,0.0668,0.0345
2.7980,0.081654,0.472399,0.028670,-2.323105,-0.521428,2.814567,-1.768156,0.085652,0.448959,0.025016,-2.301540,-0.521174,2.823711,-1.766756,0.085652,0.448959,0.025016,-2.301540,-0.521174,2.823711,-1.766756,0.0400,0.033606,0.5110,0.0668,0.0343
2.8000,0.081788,0.472792,0.028492,-2.322993,-0.521642,2.814832,-1.767939,0.085780,0.449322,0.024845,-2.301436,-0.521382,2.823971,-1.766545,0.085780,0.449322,0.024845,-2.301436,-0.521382,2.823971,-1.766545,0.0400,0.033620,0.5110,0.0668,0.0342
2.8020,0.081921,0.473185,0.028314,-2.322882,-0.521855,2.815097,-1.767723,0.085907,0.449684,0.024675,-2.301332,-0.521590,2.824231,-1.766334,0.085907,0.449684,0.024675,-2.301332,-0.521590,2.824231,-1.766334,0.0400,0.033634,0.5110,0.0668,0.0340
2.8040,0.082054,0.473577,0.028137,-2.322771,-0.522068,2.815360,-1.767507,0.086034,0.450045,0.024505,-2.301228,-0.521798,2.824489,-1.766124,0.086034,0.450045,0.024505,-2.301228,-0.521798,2.824489,-1.766124,0.0400,0.033648,0.5110,0.0667,0.0339
2.8060,0.082186,0.473969,0.027960,-2.322660,-0.522280,2.815623,-1.767292,0.086161,0.450405,0.024336,-2.301125,-0.522004,2.824747,-1.765915,0.086161,0.450405,0.024336,-2.301125,-0.522004,2.824747,-1.765915,0.0400,0.033662,0.5110,0.0667,0.0337
2.8080,0.082319,0.474360,0.027783,-2.322549,-0.522491,2.815885,-1.767078,0.086287,0.450763,0.024167,-2.301022,-0.522210,2.825004,-1.765706,0.086287,0.450763,0.024167,-2.301022,-0.522210,2.825004,-1.765706,0.0400,0.033677,0.5110,0.0667,0.0336
2.8100,0.082451,0.474751,0.027606,-2.322438,-0.522702,2.816146,-1.766865,0.086413,0.451120,0.023999,-2.300920,-0.522415,2.825260,-1.765498,0.086413,0.451120,0.023999,-2.300920,-0.522415,2.825260,-1.765498,0.0400,0.033692,0.5109,0.0667,0.0334
2.8120,0.082584,0.475141,0.027430,-2.322328,-0.522912,2.816406,-1.766652,0.086538,0.451476,0.023831,-2.300818,-0.522619,2.825515,-1.765291,0.086538,0.451476,0.023831,-2.300818,-0.522619,2.825515,-1.765291,0.0400,0.033708,0.5109,0.0667,0.0333
2.8140,0.082715,0.475531,0.027254,-2.322217,-0.523121,2.816666,-1.766440,0.086663,0.451830,0.023664,-2.300716,-0.522822,2.825769,-1.765085,0.086663,0.451830,0.023664,-2.300716,-0.522822,2.825769,-1.765085,0.0400,0.033723,0.5109,0.0667,0.0331
2.8160,0.082847,0.475919,0.027079,-2.322107,-0.523330,2.816924,-1.766228,0.086787,0.452183,0.023498,-2.300615,-0.523025,2.826022,-1.764879,0.086787,0.452183,0.023498,-2.300615,-0.523025,2.826022,-1.764879,0.0400,0.033739,0.5109,0.0667,0.0330
2.8180,0.082979,0.476308,0.026903,-2.321997,-0.523538,2.817182,-1.766018,0.086911,0.452535,0.023333,-2.300514,-0.523227,2.826274,-1.764675,0.086911,0.452535,0.023333,-2.300514,-0.523227,2.826274,-1.764675,0.0400,0.033756,0.5109,0.0667,0.0328
2.8200,0.083110,0.476695,0.026728,-2.321888,-0.523745,2.817439,-1.765808,0.087034,0.452885,0.023168,-2.300413,-0.523428,2.826525,-1.764471,0.087034,0.452885,0.023168,-2.300413,-0.523428,2.826525,-1.764471,0.0400,0.033772,0.5109,0.0667,0.0327
2.8220,0.083241,0.477082,0.026554,-2.321778,-0.523952,2.817694,-1.765598,0.087157,0.453234,0.023003,-2.300313,-0.523628,2.826774,-1.764268,0.087157,0.453234,0.023003,-2.300313,-0.523628,2.826774,-1.764268,0.0400,0.033789,0.5109,0.0667,0.0325
2.8240,0.083372,0.477468,0.026380,-2.321669,-0.524157,2.817949,-1.765390,0.087279,0.453581,0.022840,-2.300213,-0.523828,2.827023,-1.764065,0.087279,0.453581,0.022840,-2.300213,-0.523828,2.827023,-1.764065,0.0400,0.033807,0.5109,0.0667,0.0324
2.8260,0.083502,0.477853,0.026206,-2.321560,-0.524362,2.818203,-1.765182,0.087401,0.453927,0.022677,-2.300114,-0.524026,2.827271,-1.763864,0.087401,0.453927,0.022677,-2.300114,-0.524026,2.827271,-1.763864,0.0400,0.033825,0.5109,0.0667,0.0322
2.8280,0.083632,0.478237,0.026032,-2.321451,-0.524566,2.818456,-1.764976,0.087522,0.454272,0.022515,-2.300015,-0.524224,2.827518,-1.763663,0.087522,0.454272,0.022515,-2.300015,-0.524224,2.827518,-1.763663,0.0400,0.033843,0.5108,0.0667,0.0321
2.8300,0.083762,0.478621,0.025859,-2.321343,-0.524770,2.818708,-1.764769,0.087643,0.454615,0.022353,-2.299917,-0.524421,2.827764,-1.763464,0.087643,0.454615,0.022353,-2.299917,-0.524421,2.827764,-1.763464,0.0400,0.033861,0.5108,0.0667,0.0320
2.8320,0.083891,0.479003,0.025687,-2.321234,-0.524972,2.818959,-1.764564,0.087763,0.454956,0.022192,-2.299819,-0.524617,2.828008,-1.763265,0.087763,0.454956,0.022192,-2.299819,-0.524617,2.828008,-1.763265,0.0400,0.033879,0.5108,0.0667,0.0318
2.8340,0.084021,0.479385,0.025515,-2.321126,-0.525174,2.819209,-1.764360,0.087883,0.455296,0.022032,-2.299721,-0.524812,2.828252,-1.763067,0.087883,0.455296,0.022032,-2.299721,-0.524812,2.828252,-1.763067,0.0400,0.033898,0.5108,0.0667,0.0317
2.8360,0.084150,0.479766,0.025343,-2.321019,-0.525375,2.819458,-1.764156,0.088002,0.455634,0.021873,-2.299624,-0.525006,2.828494,-1.762870,0.088002,0.455634,0.021873,-2.299624,-0.525006,2.828494,-1.762870,0.0400,0.033918,0.5108,0.0667,0.0315
2.8380,0.084278,0.480146,0.025171,-2.320911,-0.525575,2.819706,-1.763953,0.088121,0.455971,0.021715,-2.299527,-0.525200,2.828736,-1.762674,0.088121,0.455971,0.021715,-2.299527,-0.525200,2.828736,-1.762674,0.0400,0.033937,0.5108,0.0667,0.0314
2.8400,0.084406,0.480525,0.025001,-2.320804,-0.525775,2.819953,-1.763752,0.088239,0.456306,0.021557,-2.299431,-0.525392,2.828976,-1.762479,0.088239,0.456306,0.021557,-2.299431,-0.525392,2.828976,-1.762479,0.0400,0.033957,0.5108,0.0667,0.0312
2.8420,0.084534,0.480903,0.024830,-2.320697,-0.525973,2.820198,-1.763550,0.088356,0.456639,0.021400,-2.299335,-0.525584,2.829215,-1.762285,0.088356,0.456639,0.021400,-2.299335,-0.525584,2.829215,-1.762285,0.0400,0.033978,0.5108,0.0667,0.0311
2.8440,0.084662,0.481280,0.024660,-2.320591,-0.526170,2.820443,-1.763350,0.088473,0.456971,0.021244,-2.299240,-0.525774,2.829452,-1.762092,0.088473,0.456971,0.021244,-2.299240,-0.525774,2.829452,-1.762092,0.0400,0.033998,0.5107,0.0667,0.0309
2.8460,0.084789,0.481656,0.024491,-2.320484,-0.526367,2.820687,-1.763151,0.088589,0.457301,0.021088,-2.299145,-0.525964,2.829689,-1.761900,0.088589,0.457301,0.021088,-2.299145,-0.525964,2.829689,-1.761900,0.0400,0.034019,0.5107,0.0667,0.0308
2.8480,0.084916,0.482031,0.024322,-2.320378,-0.526563,2.820929,-1.762953,0.088705,0.457630,0.020933,-2.299051,-0.526152,2.829924,-1.761709,0.088705,0.457630,0.020933,-2.299051,-0.526152,2.829924,-1.761709,0.0400,0.034041,0.5107,0.0667,0.0306
2.8500,0.085043,0.482405,0.024153,-2.320273,-0.526758,2.821170,-1.762755,0.088820,0.457956,0.020780,-2.298957,-0.526340,2.830158,-1.761518,0.088820,0.457956,0.020780,-2.298957,-0.526340,2.830158,-1.761518,0.0400,0.034062,0.5107,0.0667,0.0305
2.8520,0.085169,0.482778,0.023986,-2.320167,-0.526952,2.821410,-1.762559,0.088934,0.458281,0.020626,-2.298864,-0.526526,2.830391,-1.761329,0.088934,0.458281,0.020626,-2.298864,-0.526526,2.830391,-1.761329,0.0400,0.034084,0.5107,0.0667,0.0304
2.8540,0.085295,0.483150,0.023818,-2.320062,-0.527145,2.821650,-1.762363,0.089048,0.458605,0.020474,-2.298771,-0.526712,2.830623,-1.761141,0.089048,0.458605,0.020474,-2.298771,-0.526712,2.830623,-1.761141,0.0400,0.034107,0.5107,0.0667,0.0302
2.8560,0.085420,0.483520,0.023651,-2.319958,-0.527337,2.821887,-1.762169,0.089161,0.458926,0.020323,-2.298679,-0.526897,2.830853,-1.760954,0.089161,0.458926,0.020323,-2.298679,-0.526897,2.830853,-1.760954,0.0400,0.034129,0.5107,0.0666,0.0301
2.8580,0.085545,0.483890,0.023485,-2.319853,-0.527528,2.822124,-1.761975,0.089274,0.459246,0.020172,-2.298587,-0.527080,2.831083,-1.760767,0.089274,0.459246,0.020172,-2.298587,-0.527080,2.831083,-1.760767,0.0400,0.034152,0.5106,0.0666,0.0299
2.8600,0.085669,0.484258,0.023319,-2.319749,-0.527718,2.822359,-1.761783,0.089386,0.459564,0.020022,-2.298495,-0.527263,2.831310,-1.760582,0.089386,0.459564,0.020022,-2.298495,-0.527263,2.831310,-1.760582,0.0400,0.034176,0.5106,0.0666,0.0298
